"p","lam1","lam2","kurt"
0.5946807595400823,0.4473286317337991+0.28308290558365146*I,0.22726732448727996-0.08803704061870558*I,40
0.47285789780919263,0.3906160179443149-0.3061308162178269*I,0.27068353081396496+0.09090451949424679*I,40
0.6417923581270257,0.4727446607125948+0.2739286368617445*I,0.20857369003877435-0.08279018260710493*I,40
0.33349155029583244,0.3205571578913068-0.32805251847408873*I,0.3132650769881864+0.08178800635118887*I,40
0.7905038082103049,0.7239206196422052-0.15370844802720984*I,0.14070014914568946+0.021451700049041556*I,40
0.4744281784545765,0.3913396507700136-0.3058462780803979*I,0.270164186420783+0.09094202547847528*I,40
0.8222299257476433,2.387058394113536,0.08247098836248179,40
0.22506990315310804,0.25050069062734187+0.3350504817560732*I,0.34242016361088845-0.06774833277549683*I,40
0.620573750868251,0.46075483084989316+0.2780631106087979*I,0.21713841219953414-0.08552582910372261*I,40
0.17259689767955666,0.20807885414956484+0.330836772639838*I,0.3556298400861333-0.05869731120651247*I,40
0.27060821805703994,0.28232248182741604+0.3339251536629656*I,0.33052379769187457-0.0743644570312201*I,40
0.7359502489831393,0.5564357899396519-0.25158961166883165*I,0.16736050474676775+0.059274784873299236*I,40
0.720279458018154,0.5357650360954015-0.2567949693350364*I,0.17461364118551562+0.06504083126559164*I,40
0.2608147038043751,0.2758114580188376+0.3344410766512573*I,0.33312133124245014-0.07303171736230428*I,40
0.8062033724965296,1.132258792512385,0.1083892554467008,40
0.3737550439583577,0.3424109711501022+0.3226214221543745*I,0.301626863004944-0.08550806929158755*I,40
0.7527031711086172,0.5857350810240601-0.2431254450311932*I,0.15941436977803125+0.05166988220430617*I,40
0.5547346460058344,0.4281366127605218-0.2907848825487587*I,0.2422396400403266+0.09042282173802502*I,40
0.5307727523203265,0.41708196874371467+0.2953597797407377*I,0.25086293039182134-0.09111791740515145*I,40
0.39624107998149993,0.35393040407180865-0.3191993064903056*I,0.2949057249644007+0.08722092318142496*I,40
0.3504226101679877,0.3299586223308098+0.3258925489745867*I,0.3084309541006086-0.08345230242867949*I,40
0.23973174647579887,0.26119300008922397-0.33506742368832815*I,0.33863901551023856+0.06999656004433863*I,40
0.5346777464986319,0.4188710648522628+0.2946175918567815*I,0.24947519352621952-0.0910387078605964*I,40
0.8129839922943309,1.4492502513758465,0.09644816214690641,40
0.7706098582912142,0.6319061901625982-0.22488450258282972*I,0.15068995721990483+0.040947997601016875*I,40
0.4828500473039541,0.39520961313991304+0.304311737016486*I,0.267362157210696-0.09111475867169908*I,40
0.2853571830417436,0.2918199761137807-0.33291536305490177*I,0.326568320315705+0.07628097010951469*I,40
0.7278448065195477,0.5451245216146947+0.2544823398031428*I,0.1711332330906375-0.06239269893118102*I,40
0.2603631933040662,0.2755071619768502+0.3344616464655028*I,0.3332405444139454-0.07296910580380322*I,40
0.8169948715410416,1.7371355150812546,0.09016414669712672,40
0.7307459403621597,0.5490047381048531+0.25350535022801485*I,0.16978814695823977-0.06131233236107694*I,40
0.7134542864045839,0.5281247548673005+0.2586611367985747*I,0.17772033189977351-0.06724002077067126*I,40
0.685386931439089,0.502367016254536+0.2651575843765015*I,0.19017733691817684-0.07474685177376508*I,40
0.48921405638171667,0.3981234702874694+0.30314321469281*I,0.26522599053349866-0.09121289526483456*I,40
0.4077841479339239,0.35968432736287753+0.3173555977662762*I,0.2913902616939951-0.08799443246982416*I,40
0.27454268670502047,0.2848913667428923-0.3336819771407562*I,0.3294738330690903+0.07488631042119669*I,40
0.5013662416207787,0.4036702687787734+0.3008925692230561*I,0.26110116011109846-0.09132029025636425*I,40
0.2400444233821677,0.2614161466780869+0.3350634638038442*I,0.3385578937932044-0.07004325945869777*I,40
0.6955223661762868,0.5108128811067254+0.26295762834103936*I,0.18573685137826654-0.07229041663027481*I,40
0.8122695088084055,1.408177508123272,0.0976147875869903,40
0.6863885367987597,0.5031668744730026-0.26494489987434233*I,0.1897413651678159+0.07451552922087946*I,40
0.5857763697997327,0.4429264245942271+0.2848050132373439*I,0.2306718680811637-0.08871480993878217*I,40
0.24205652520890797,0.26284738924132023-0.33503390453921716*I,0.3380353710908731+0.07034254523012841*I,40
0.7109984557907325,0.5255358863320605+0.2592938987279014*I,0.17883059340284996-0.0679911446324025*I,40
0.3981687950238777,0.3548983735457605+0.3188952213185911*I,0.29432176775655877-0.0873551725664548*I,40
0.554661779910602,0.4281026482192379-0.2907988606604881*I,0.24226625858997897+0.09042571657214517*I,40
0.6748691607059563,0.4943648451441903-0.2673452083086577*I,0.1947183816333505+0.07703580202482319*I,40
0.5579291719801693,0.42962836526815523+0.2901717375222178*I,0.24107023759430365-0.09029101945371923*I,40
0.30479749620286567,0.30381629652834696+0.3312109605039216*I,0.32127061212545943-0.07864257779734085*I,40
0.5498248616211661,0.425853774314195+0.2917259460255973*I,0.2440277524135291-0.09060689921762004*I,40
0.2706789907552829,0.28236892363051597+0.3339209556115478*I,0.3305049439797918-0.07437391248299731*I,40
0.6974832355055041,0.5125448301166486-0.262517506866816*I,0.1848703155218919+0.07178422329204925*I,40
0.5579856416233229,0.42965478411675434-0.29016089328870937*I,0.24104952345198205+0.09028860311025687*I,40
0.5814394049580724,0.44081297712073503+0.28564291287358157*I,0.23231589177743195-0.08901310454589619*I,40
0.8045099592980964,1.0703196257438417,0.11181427104705116,40
0.6760776207849026,0.4952499869531983+0.2670974847791265*I,0.19420004114528797-0.07678535241553876*I,40
0.5231797539264031,0.413611826663774-0.2967984385117987*I,0.25354211262258874+0.09123572557189187*I,40
0.20815355953196013,0.2375747743878151-0.33448078512601*I,0.34673023131670694+0.06500819480336029*I,40
0.8059978898683571,1.1245104424383001,0.10879158659012034,40
0.2393764500015867,0.2609391965542748+0.3350717146315267*I,0.33873116940802345-0.06994343277947034*I,40
0.20614919730672177,0.23599877941817607+0.3343694777422717*I,0.3472374164637256-0.06467279176946633*I,40
0.40118028943475337,0.3564047822963039+0.3184170540516382*I,0.29340700291817534-0.08756084706716279*I,40
0.5271385933776906,0.41541985964643563+0.2960491173451756*I,0.25214838452108895-0.09118020448197126*I,40
0.5750994934235127,0.4377551149851086+0.28686659332853054*I,0.2347026763059606-0.08941301527543395*I,40
0.5912802039107565,0.4456367754747259+0.2837408371012457*I,0.22857216448996903-0.08830644584447635*I,40
0.4008036053601809,0.3562167372700912+0.3184770698235494*I,0.29352159109348547-0.08753539203112504*I,40
0.7971176673146778,0.7754537280662196-0.043761697751120314*I,0.13730598859448315+0.005381772218010657*I,40
0.4081175334559699,0.3598490459159276+0.317301555751609*I,0.29128805465111673-0.08801568176615643*I,40
0.7718512606118826,0.6360069501970894+0.22286950649446588*I,0.15007593342460102-0.040054183981462294*I,40
0.30734535164665977,0.3053474326585191+0.33095947025387484*I,0.32056893281660054-0.0789382921878881*I,40
0.1802804751913336,0.21474210558670925+0.3319538749568562*I,0.35372302365333363-0.06012833476968672*I,40
0.6434397454874827,0.4737251370102365-0.273606116086755*I,0.20789841322297073+0.08254917338793698*I,40
0.7447173384548185,0.5705826209672034+0.24771822428205048*I,0.16322752284128852-0.055516701837524336*I,40
0.19692415006298436,0.22861757566905547+0.33372507794739015*I,0.3495627200146483-0.06309881386473827*I,40
0.6977322932195513,0.5127673022989327+0.26246120214657787*I,0.18476007871104494-0.07171917490967965*I,40
0.6384141992797749,0.4707589158170587+0.27458910445428025*I,0.20995370945981054-0.08327091834679443*I,40
0.5910460743656543,0.44552079243267123+0.28378612429139577*I,0.2286617907135132-0.0883245090827022*I,40
0.5104684089136953,0.40781735570922917-0.29919190617862085*I,0.2579715073635088+0.09132952804921686*I,40
0.5993435543428673,0.4496718879978019+0.28218026383524347*I,0.22546870235814537-0.0876458336195179*I,40
0.527815992769948,0.41572948567664125+0.2959207305408183*I,0.25190921777798697-0.0911694214277985*I,40
0.5217607084028539,0.4129642718378151+0.2970666066057462*I,0.2540400362590102-0.09125253679074127*I,40
0.7531096516430489,0.5865765256201104-0.24285408872282846*I,0.1592190218133337+0.051461539553668945*I,40
0.31207126039097655,0.3081634868793101-0.3304770903678508*I,0.3192627829151588+0.07947834093399332*I,40
0.6060650010670043,0.45310207783482365+0.2808781279711958*I,0.22285655705065635-0.08703618730250057*I,40
0.2006654440998703,0.2316367204279975+0.3340132934915666*I,0.3486214276831944-0.06374320932822969*I,40
0.18193817493567943,0.21615775126066294+0.3321686636670579*I,0.3533105472630544-0.06043200657881436*I,40
0.31813562403195017,0.31173257275221555-0.3298290007970167*I,0.31757777580359897+0.08015522851221213*I,40
0.6604029743346098,0.48435247295667544-0.2702604806668919*I,0.2008559154161692+0.07980131562079107*I,40
0.5378802353126027,0.42034116422536566+0.2940078459412931*I,0.24833205990968854-0.09096410140184169*I,40
0.38599749448736054,0.34873648327543744+0.3207878100152529*I,0.29798804788253874-0.08647392763417669*I,40
0.7814247745427993,0.6737003705971194+0.2003100759922658*I,0.1452993126868774-0.032098617027084345*I,40
0.2364073733292822,0.2588081749368639-0.33509878736447807*I,0.33950022395919505+0.06949686373843524*I,40
0.24418108658665827,0.26434982091429066+0.334995144497788*I,0.3374827024579305-0.07065625693467803*I,40
0.7692649714952025,0.6276290904222183-0.22690760658018244*I,0.1513537965287671+0.04188854887897948*I,40
0.4526830273219886,0.3812452929743076+0.3097374317950586*I,0.2772710448707134-0.09027932250424886*I,40
0.3865950161654681,0.3490418456787562-0.3206964583459761*I,0.2978092025356097+0.08651904327165678*I,40
0.2897850670036184,0.2946027417202679+0.33256232130937735*I,0.3253702504417697-0.07683526673646558*I,40
0.313735991370081,0.30914816091938424+0.33030237748299973*I,0.31880123685433887-0.07966595770580603*I,40
0.5764549130219774,0.43840590365345067+0.28660510852839216*I,0.23419403827862534-0.08933106382492509*I,40
0.712217480559109,0.5268110712299702+0.2589820530169614*I,0.17827998019384614-0.06762085141231657*I,40
0.6784516062508803,0.497013491958267+0.26660838476312115*I,0.193179211337161-0.07628409778769656*I,40
0.18942479968096038,0.22245718541268314+0.3330299978365604*I,0.3514426054375383-0.06178169053536829*I,40
0.5897248914645001,0.44486747831083123+0.28404164902249324*I,0.22916703626231996-0.08842527835764*I,40
0.44797159425437005,0.3790337405397526+0.31056534798143226*I,0.27878711115034166-0.0900960712123625*I,40
0.688160358362188,0.5045994891638927-0.2645664089110652*I,0.1889686195596392+0.07410035882342736*I,40
0.5646795870090482,0.4327996825305842-0.2888741138546198*I,0.23858349697094408+0.0899805272906123*I,40
0.24669672454828562,0.2661172552237495+0.3349394404686002*I,0.33682703947135584-0.07102467148665492*I,40
0.5963896251693857,0.44818416424473473+0.28275216194922537*I,0.22660942069346166-0.0878966243853181*I,40
0.5911673170187033,0.4455808457029338+0.28376267276862766*I,0.22861538169290954-0.08831516289098242*I,40
0.39684364551716556,0.35423328509393215+0.31910442523687543*I,0.2947233253705991-0.08726310370837899*I,40
0.675582618076839,0.4948864158074842-0.26719905339816574*I,0.1944124671497216+0.0768883206974774*I,40
0.43309005552760604,0.3719777666838025+0.3131399292266218*I,0.2835217464379242-0.08942823615113886*I,40
0.7619883155472598,0.6070623855225198+0.2356159161710631*I,0.1549211309694419-0.04654873013069373*I,40
0.2755957930808248,0.28557452213356366+0.33361355566246315*I,0.32919216201167484-0.075024678385595*I,40
0.7276295639350325,0.5448435222983169+0.25455258409332115*I,0.17123279645981898-0.062471356205214906*I,40
0.48332104480036686,0.3954255448265682-0.3042255104061685*I,0.2672046184528002+0.09112298709482508*I,40
0.220261832694564,0.24689331393444178-0.3349525548990826*I,0.34365072243837025+0.0669857422980563*I,40
0.6300484403033226,0.4659738278303106+0.2762205279504662*I,0.2133442165973919-0.0843860267701376*I,40
0.42011576293389363,0.36572602045107355-0.3153290319143526*I,0.2875841074099691+0.08873891850932288*I,40
0.4328654151986353,0.371870361346257-0.31317829219660787*I,0.2835925967007266+0.08941713818485723*I,40
0.1876169473673608,0.22094992410997064+0.33283786052636727*I,0.35189445148440784-0.06145900067266025*I,40
0.1756586473399071,0.2107542878559331+0.33130646240345163*I,0.3548709856665342-0.059272224313478596*I,40
0.35912726489574087,0.3346688281931615+0.32470918745527994*I,0.30591222425277725-0.08425179978028634*I,40
0.2481749004205942,0.2671500101947363+0.334901846625291*I,0.3364411312322947-0.07123961693575807*I,40
0.2867814957614243,0.29271845689036025-0.33280418989562494*I,0.3261834803649433+0.07646032798945762*I,40
0.4912650301794881,0.3990609847796885+0.30276508633887583*I,0.264534065063475-0.09123846221560601*I,40
0.5393548832350967,0.42101907867013233-0.29372676579232143*I,0.24780414303367068+0.09092678650320742*I,40
0.513686858823279,0.4092835804482867+0.2985878140478344*I,0.25685653596835883-0.09131773073909022*I,40
0.17312814099419516,0.20854501797196587+0.33092066569519435*I,0.3554982615294745-0.05879751437196129*I,40
0.5339939145922248,0.41855750242525547-0.2947476682622495*I,0.24971869760472837+0.091053506959147*I,40
0.6659239994495705,0.48805505501677815+0.26915716543440465*I,0.1985280836590656-0.07879486951005354*I,40
0.23395109635765254,0.25703145427988244-0.3351090926732127*I,0.3401350602404661+0.06912389106571444*I,40
0.6723179963517965,0.49252290962599793+0.2678656546690284*I,0.19580976545346523-0.07755430172349798*I,40
0.2059389183733331,0.23583287597505317-0.33435722557808994*I,0.3472905842635936+0.06463746976736733*I,40
0.20481649118714773,0.23494549118623728-0.33428995744660867*I,0.3475742516576571+0.06444849366778439*I,40
0.5877069653194955,0.443873388028447+0.28443183105582975*I,0.22993705710391713-0.08857540951081837*I,40
0.20457824393250013,0.23475673754767587+0.334275271848217*I,0.34763443466019706-0.06440828716327247*I,40
0.5015978942238628,0.40377585759208207-0.300849437093454*I,0.26102193897589604+0.09132129364739375*I,40
0.7317626721985364,0.5504071653868154-0.2531486687265086*I,0.16931536448901952+0.060924572806536736*I,40
0.6137877232384608,0.45712936227311857+0.27938055013286134*I,0.21982658985605041-0.08626636573731433*I,40
0.30508849521292647,0.30399163694877773+0.33118254715918194*I,0.321190558966845-0.07867651392053196*I,40
0.6344650474513331,0.46847759080485823-0.2753598891211358*I,0.21155900561788923+0.08381045690403074*I,40
0.21929315931577742,0.24616027749826333+0.33492691097651134*I,0.3438980988103994-0.06683056236902975*I,40
0.4197223539850241,0.3655348405279388+0.3153945310431722*I,0.2877063528255687-0.08871649705988306*I,40
0.177199949022107,0.21209090002791578+0.33153045348370835*I,0.3544884916224096-0.0595592801642034*I,40
0.19140561619686913,0.22409865660192643+0.33322933242128233*I,0.3509469435644044-0.062132927227093744*I,40
0.44426170263843257,0.3772851310415026-0.31121308340584614*I,0.2799750652368932+0.08994213458748028*I,40
0.826652645784663,3.6295538883614653,0.07628905768605582,40
0.23328249592717243,0.25654564925300866+0.33510996317797553*I,0.34030764695477644-0.06902181123818812*I,40
0.5498896630433345,0.4258838319081913+0.2917135363210013*I,0.24400422422842846-0.09060461371738261*I,40
0.431750040394125,0.3713366573267845-0.3133685386272439*I,0.2839441093591603+0.08936159376510967*I,40
0.4003587253702239,0.3559945090412159+0.31854787578210575*I,0.29365686285907266-0.08750522853347872*I,40
0.4979440526001846,0.4021099184075525+0.301528794597464*I,0.2622688977830329-0.09130086730054142*I,40
0.22809161776958908,0.25274173706853703+0.33508775871667157*I,0.341644469462176-0.06822112949026718*I,40
0.5754050439319836,0.43790168704556653+0.2868076535162014*I,0.23458809205999648-0.0893947075964303*I,40
0.3904171570422248,0.3509880235688425+0.3201082156563025*I,0.29666241629031326-0.0868031285931326*I,40
0.8091677893482565,1.253736408904749,0.10289697434118081,40
0.6053373576173184,0.4527275452757108+0.28101914869631567*I,0.22314045527643195-0.08710484923736518*I,40
0.18552248283224837,0.21919270268361565+0.3326028098298515*I,0.3524173045117103-0.061082596378637714*I,40
0.7699920146066483,0.6299205307804951-0.22583351359335768*I,0.1509951028937591+0.041383560736629896*I,40
