"q","mu1","mu2","kurt"
0.4099025416854669,0.9018240846223636+0.7925286949433678*I,0.7268504231121773-0.22032100499940746*I,40
0.45547022211209964,0.9563726478054917+0.7731123773391562*I,0.6909255943102862-0.22595302370545836*I,40
0.18220356397075066,0.5409591967073409+0.8305055437446182*I,0.8831111872372566-0.15120114645385463*I,40
0.3908987255779808,0.8780809206544717+0.8000840722456635*I,0.7412939650416512-0.21709591873623404*I,40
0.22232776446596403,0.6211240980656675+0.8375013945282516*I,0.8578063193767116-0.16828742220794637*I,40
0.20560912701952638,0.5889311599893412+0.8358444700555377*I,0.868434885911365-0.16145505195594376*I,40
0.20619594640922823,0.5900891209012128+0.835930466753835*I,0.8680639879115893-0.16170160263998234*I,40
0.3834388974128007,0.8685636337295405+0.8029426956220822*I,0.7468813679618135-0.21569649482015446*I,40
0.7514627049591254,1.4580318024891628+0.6098197239030698*I,0.400024398140173-0.13074421696310104*I,40
0.31824381965679827,0.7794895113847412+0.8245428766925449*I,0.7938690528022828-0.20041785111394128*I,40
0.2551104134590827,0.6798490301182404-0.836697677850219*I,0.8365600229481438+0.1805826884137261*I,40
0.23850756586681787,0.6507935821251329+0.8377031702395494*I,0.8473910525320681-0.17453307197997878*I,40
0.5515467485506826,1.0666327338753174+0.728490244413441*I,0.6085047844322524-0.226362168071803*I,40
0.5789408244505614,1.0990089718092257-0.715313368200356*I,0.5831471506512556+0.22293942823400112*I,40
0.25708254302725075,0.6832124850678842+0.8365055533849881*I,0.8352633321399331-0.18127765685656047*I,40
0.30067638031781563,0.7533002907825245+0.8290114678263204*I,0.8060047549941671-0.19539375302459788*I,40
0.8059776549958089,2.8093782053432443,0.2720784654421129,40
0.6313783872648056,1.1668067688151929-0.6899037625429103*I,0.5320194074838287+0.21053936861150652*I,40
0.4342644598435792,0.9313470441766487+0.7823477934370415*I,0.7078776216061943-0.2237144234815295*I,40
0.47603072082854414,0.9801935961141512+0.7638884230487297*I,0.674082928645413-0.22744649516247545*I,40
0.5404299560405301,1.0537843072741888+0.7338043212786981*I,0.6185466454199866-0.22724598876698854*I,40
0.4973216691781366,1.0045650692124273+0.7541107644773524*I,0.6562018766186327-0.2282410347345154*I,40
0.7264914064297092,1.3584320680710513+0.6372980881086266*I,0.4293968397897866-0.15720982570777478*I,40
0.7551565816060917,1.4773273490240288+0.6035485523429368*I,0.3955835718587159-0.12597990047274557*I,40
0.23003217198591375,0.6354262945370847+0.837755363355416*I,0.852863381568-0.17130538092430875*I,40
0.44966309358824597,0.9495721909811349+0.7756719549197049*I,0.6956094245675392-0.22540861676988466*I,40
0.7212471896321169,1.3422658298227312+0.6412882206527522*I,0.4354265350716436-0.16178743702036827*I,40
0.4324167125796292,0.9291393561374478+0.7831371816542564*I,0.7093351507211416-0.2234872038940722*I,40
0.6700492824534448,1.2272852417074203-0.6708146529126763*I,0.49194263040061986+0.19500993608048636*I,40
0.7841457685450344,1.7172697643815287-0.475768094753403*I,0.3598202994129672+0.07340338708159959*I,40
0.7764930990459527,1.6320091891688608+0.5344511828316431*I,0.36942283951195287-0.09115544039044558*I,40
0.5169382452663076,1.0269130663558514+0.7449404453689941*I,0.6393141932622443-0.22824413350206263*I,40
0.3004929584879039,0.7530211167915775+0.829054302060816*I,0.8061303715797563-0.1953392929712954*I,40
0.5836618073055688,1.1047341193272822+0.7130340566045267*I,0.5786864818613745-0.22215699536667982*I,40
0.6453762869726041,1.187220771283855+0.6830664319719367*I,0.5177566815398107-0.2056506211010094*I,40
0.47751614852196456,0.9819017286587639+0.7632131359453967*I,0.6728501448344967-0.2275273814567602*I,40
0.5512257509504876,1.0662599530465426+0.7286440111811076*I,0.608796717438326-0.22639159258044106*I,40
0.2890320264131552,0.735329104662533+0.8315597433916289*I,0.8139358873881473-0.191854206875058*I,40
0.5461675457986268,1.0604005888801422-0.7310645926430488*I,0.6133813700753016+0.22682432558408452*I,40
0.38872016831480183,0.8753136292074278+0.8009255362445592*I,0.7429304256073918-0.21669490243586292*I,40
0.35450237123725326,0.8304405271276432+0.813359286418884*I,0.768133323683023-0.2095795011921835*I,40
0.8183010166652465,4.650655579597764,0.22049614063036527,40
0.31437547728940407,0.7738135346114025+0.8255865345526625*I,0.7965593448452604-0.19934416382746567*I,40
0.7801794342798967,1.6702022649480777+0.5104895578051818*I,0.36481213412967967-0.08316267750942753*I,40
0.5498735788173061,1.0646909280087078-0.7292915413398444*I,0.6100251607238977+0.22651295338328706*I,40
0.6252005111581778,1.1581973122911864+0.6929096636021008*I,0.538229024259413-0.21246263423744494*I,40
0.5891020142209884,1.1114003803166053+0.710405249884693*I,0.5735123388082795-0.22118026323186274*I,40
0.5592698128529563,1.075640131010487+0.7247855852333457*I,0.6014451602615072-0.2255820905046471*I,40
0.3693249889259387,0.8502205650597213+0.8081653284271422*I,0.7573294498065212-0.21284813409575246*I,40
0.42631208090843775,0.9218108739465213+0.7857260861690347*I,0.714128707615566-0.22270082723890186*I,40
0.2546916108860373,0.6791324337932203+0.8367365936558651*I,0.8368351053099892-0.18043446484206013*I,40
0.6905431991339723,1.2664078246651476+0.660131194087852*I,0.46981578804940866-0.1838244007338377*I,40
0.71969004765767,1.3376934181133002+0.6424082253745933*I,0.4372079072250541-0.16309383019513055*I,40
0.7751990633477597,1.6196771700393031+0.5414911195331065*I,0.3710348664944073-0.09376723180448994*I,40
0.4918766803714101,0.9983511170716093-0.7566304471044312*I,0.6608184624025512+0.22811377194170868*I,40
0.4976688034401706,1.0049609313153565+0.7539497175971052*I,0.6559065235951413-0.22824733144025677*I,40
0.7973559327866293,1.9441187921962442+0.07417446498749043*I,0.3429575267203811-0.009075700092723765*I,40
0.6423105886004634,1.182630548579555-0.6845680305529069*I,0.5209035657990201+0.20678709007887544*I,40
0.530339308880176,1.042208985312051+0.7386051694335649*I,0.6275413755877665-0.22781480339800905*I,40
0.5675003405604124,1.0853334887660802-0.720827905958441*I,0.5938450706478728+0.2245941097055529*I,40
0.5683024870818609,1.086284163463994-0.7204417249291286*I,0.593100091704407+0.22448892995783135*I,40
0.4220630123142475,0.9166771237112623+0.7875101117252294*I,0.7174455698190235-0.222121481314193*I,40
0.20810317360177089,0.5938381893764184+0.8361952691523822*I,0.8668574744565287-0.16249947947578688*I,40
0.3437351882745876,0.8157107491547556+0.8169226749492039*I,0.775876140111198-0.20703022452458858*I,40
0.31175758925529773,0.7699438272932211+0.8262743355214209*I,0.7983741584865401-0.1986070927727665*I,40
0.38832954462880553,0.8748163986928156+0.8010758433271059*I,0.7432234357628-0.21662232767246029*I,40
0.8059877322095135,2.810323170124281,0.2720289035188054,40
0.28765165407057913,0.7331644932937184+0.8318378705675815*I,0.8148702924034291-0.1914235239327598*I,40
0.6911185388673982,1.2676095878234255+0.6598187015505577*I,0.4691852973268554-0.18347460770260118*I,40
0.7399486517722393,1.4065225937668688+0.6248539425486448*I,0.41370599319225015-0.14403759980426947*I,40
0.4007228989709317,0.8904410842131408-0.79622480225803*I,0.733865339814286+0.2188248201565646*I,40
0.7177313273285355,1.3320784732536213-0.6437806462743665*I,0.4394428815244223+0.16470445809697853*I,40
0.7961483922954284,1.9170178145984058+0.19210953419075508*I,0.3445144025346502-0.024108663734670455*I,40
0.6323786140441472,1.1682219083972762+0.68941656093936*I,0.5310091848540809-0.21021491843404852*I,40
0.5668024836975847,1.0845073278133488-0.7211638149513423*I,0.5944925716964117+0.22468431347092596*I,40
0.630396129648986,1.165422993284914+0.6903820547733694*I,0.5330101590224955-0.2108544019065813*I,40
0.3421997671046104,0.813584023396202+0.8174152959489168*I,0.7769732286561354-0.20665482204529875*I,40
0.28197651182059214,0.7241862028764571+0.8329248613482007*I,0.8186992871951538-0.18962808285835406*I,40
0.5269159342073635,1.0382952597288517+0.7402282676632327*I,0.6305673852350521-0.22795916635432276*I,40
0.18598824473931064,0.5489612421852664+0.8316406263442495*I,0.8807527284764939-0.15291634683180536*I,40
0.5509638066296616,1.0659558392082082+0.7287694765312713*I,0.6090348565171738-0.22641542899876502*I,40
0.616582695354243,1.1465303235434436-0.697095308608732*I,0.5468058540041802+0.21492197564374949*I,40
0.35033488028509807,0.8247768477847158-0.8147605895517607*I,0.7711405552640515+0.20861012360623565*I,40
0.5316803981453333,1.0437437537339733-0.7379685117214044*I,0.6263524422308759+0.2277516224168622*I,40
0.339624922353134,0.8100024325128354+0.8182323233515658*I,0.778809102884403-0.20601866700871688*I,40
0.7443956557021114,1.4250545963337367+0.6196962465832104*I,0.40845036644544125-0.13915648583432777*I,40
0.5719151322887095,1.0905802186305698+0.7187015455048349*I,0.5897354219909846-0.22399522592109392*I,40
0.337322883909535,0.8067840318201152+0.818952972752171*I,0.7804463471269135-0.20544290466910742*I,40
0.4133440395750474,0.906052775645964+0.7911220164653547*I,0.7242018553786794-0.22085174831700607*I,40
0.7761920347199287,1.629093653787058+0.5361445510182417*I,0.36979818611781134-0.09177126605729675*I,40
0.17572135832091762,0.5270220084742202+0.8282893418001339*I,0.8871385737509678-0.14820983604415341*I,40
0.7141504138339616,1.322183017589371+0.646196015751137*I,0.4435122298070638-0.16755840315860332*I,40
0.7331106965344747,1.3807560897073512+0.6316581388698218*I,0.42171854415211874-0.15100725033431653*I,40
0.19876869632375516,0.5752762890623261+0.8346797021684501*I,0.8727473363438288-0.1585438965866615*I,40
0.32273239432736767,0.7860138783258621+0.8232923413124349*I,0.790734396718749-0.20164056472819672*I,40
0.7921359005402206,1.8379170942782377+0.34739398368818264*I,0.3496651325560027-0.047104333175395106*I,40
0.19170503707951636,0.5608646981902294+0.8331461541970705*I,0.8771799130757963-0.15546452483806156*I,40
0.16928616981572353,0.5128875947615713+0.825726727172177*I,0.8911225277837476-0.14517133090876874*I,40
0.7109804859067985,1.3137930779465852-0.648246159709159*I,0.4470967569289688+0.1699914151742398*I,40
0.4741428806990191,0.9780205728202679+0.7647450318050468*I,0.675646539976659-0.22733833442087706*I,40
0.2602269135582185,0.6885381085431602+0.8361694938170741*I,0.8331912934138076-0.18237546847179575*I,40
0.6294395026916975,1.1640808834483598-0.690847724399501*I,0.5339738014741899+0.21115782164079777*I,40
0.675629388665747,1.2373017702278724+0.6679736562210543*I,0.4859810056975813-0.1921965358274577*I,40
0.6204872626340188,1.1517701688692945+0.6951997794074284*I,0.5429320651919055-0.2138391416741444*I,40
0.2554304505286902,0.680396080631283+0.836667492269399*I,0.8363497459591713-0.18069580548653738*I,40
0.205354064001251,0.588427193684278-0.835806421345602*I,0.8685960506591393+0.16134773207282302*I,40
0.475773489882773,0.9798976506113909+0.7640052490071623*I,0.6742961879377197-0.2274321099904412*I,40
0.3156716825123289,0.7757209983106265+0.8252404139370273*I,0.7956590304145387-0.19970598904215459*I,40
0.6786312011227651,1.2428706711420003+0.6664281090284445*I,0.48275461401537295-0.19061417947748643*I,40
0.5109129104488135,1.0200496092657783+0.7477713919125123*I,0.6445444488606715-0.2283209327161249*I,40
0.43170355732479115,0.9282860001444686+0.7834411467662294*I,0.7098968721069813-0.22339815758829865*I,40
0.3817463446633236,0.8663876591231842+0.8035821690351483*I,0.7481427610005195-0.2153686987658418*I,40
0.3672310099487279,0.8474594873555837+0.8089180006008417*I,0.7588660654322538-0.21240346813580563*I,40
0.8298544762657813,15.340449952810538,0.17987607026582797,40
0.5736631128235212,1.0926677822731299+0.7178590403641767*I,0.5881018246723981-0.22374446634273396*I,40
0.44661870204432796,0.9459920661373186+0.7770049852265019*I,0.6980522926527887-0.22510228254065048*I,40
0.4562611629362785,0.9572961198570309+0.7727621006036988*I,0.6902851859850955-0.22602308055364112*I,40
0.33072421552198916,0.7974714957163946-0.8209655836834405*I,0.7851180831428578+0.20375596039680938*I,40
0.5153422606328424,1.0250946730994062+0.7456914367052137*I,0.6407033446539976-0.22827135046764965*I,40
0.21245679556764663,0.6023144966995498+0.8367175330475315*I,0.8640972385889986-0.164301237139606*I,40
0.609314936760259,1.1369623641874693+0.7006202647515298*I,0.5539630728439695-0.21680363888971507*I,40
0.37763889201361756,0.8610806721686467+0.8051194639663655*I,0.7511942493797781-0.2145575206729037*I,40
0.6630867899907777,1.215338577729474+0.6743133307364587*I,0.49931640325524523-0.19829838597422347*I,40
0.8313628592009086,23.39945438999978,0.1748493920809387,40
0.2482815030867227,0.6680608148190172+0.8372474953765267*I,0.8410332046859581-0.17813768638185953*I,40
0.3717133728775699,0.8533569945469903+0.8072996025119794*I,0.7555725746808982-0.21334839754160875*I,40
0.5608147946526061,1.0774517113396642+0.7240433786520912*I,0.6000245834068316-0.22540914702191758*I,40
0.8302168413819548,16.7023300995849,0.1786639443944908,40
0.8183083562734035,4.652522525014459,0.22046876565665816,40
0.7872146898634917,1.7589114274804458+0.4391343325583332*I,0.3559356264767809-0.06469324861146228*I,40
0.8102829276743926,3.263406269747587,0.2523818809624141,40
0.24041466201585004,0.6542002923714366+0.8376463833931912*I,0.846154528182602-0.17524622355952868*I,40
0.49336687472919305,1.0000527157990586-0.7559420769612474*I,0.6595580029101653+0.22815389784258847*I,40
0.5689318224523034,1.0870308279568224-0.7201386875155156*I,0.5925150729355017+0.22440528569401244*I,40
0.18662236630867945,0.5502924175578379+0.8318198203717444*I,0.8803570442029263-0.15320151062481732*I,40
0.6461285996357162,1.1883583846981924-0.6826974937105756*I,0.516982436858701+0.20536587786014687*I,40
0.3426622760651481,0.8142253547219144+0.8172673276220065*I,0.7766429403914884-0.20676821370878637*I,40
0.8095228572189039,3.174402839457394,0.25567943719640895,40
0.37474641456185775,0.8573205947739374+0.8061893363821095*I,0.7533349793108884-0.21397301837364371*I,40
0.6056863828471641,1.132267737396043+0.7023787691686167*I,0.5575107828166882-0.21767999068061408*I,40
0.44985566227062246,0.9497982905588185+0.7755874280512077*I,0.6954546132813323-0.22542751209401082*I,40
0.7633320690223773,1.5264174068144687+0.5856077173508447*I,0.385663612807443-0.11434241599236146*I,40
0.7759675935010344,1.6269387031095057-0.53738451546963*I,0.3700778857953566+0.09222707826629303*I,40
0.30041636929751836,0.7529045093108123+0.8290721631767505*I,0.8061828171804222-0.19531654050325575*I,40
0.4851875062636526,0.9907019387122502+0.7597085145138329*I,0.6664486290582762-0.22788521101966158*I,40
0.8311456757351532,21.728478508187525,0.1755701354435653,40
0.47866615214431074,0.9832231686512407-0.7626895773884717*I,0.6718942357834272+0.22758743785790905*I,40
0.514673864746678,1.0243332423250977+0.7460057123085323*I,0.6412843106693347-0.22828126953018804*I,40
0.6256794395129945,1.1588569982212522+0.6926768181508396*I,0.5377494725391576-0.2123184236568343*I,40
0.437654096987558,0.9353848371631311+0.780892939149596*I,0.7051957703153444-0.2241180697337381*I,40
0.24637329850566392,0.6647267983950578+0.837367973862726*I,0.8422785318290416-0.17744372538107397*I,40
0.5218115130357126,1.0324686283418236+0.7426425241060528*I,0.6350555616457187-0.22812990713095874*I,40
0.2939215776485482,0.7429374922874632+0.8305328751562961*I,0.8106162430066233-0.19336084517433225*I,40
0.2974717097504136,0.7484049601558376+0.8297477595640009*I,0.8081962925749712-0.1944362898683098*I,40
0.19754554586372786,0.5728037231999124+0.8344389181762014*I,0.8735163551138759-0.15801605229822915*I,40
0.67419972227313,1.2346951332369613+0.6687052436468155*I,0.487512859216351-0.19293298230528685*I,40
0.603356982186587,1.1292805711133689-0.7035072153272725*I,0.559779363943772+0.21822104769826525*I,40
0.33632269556937766,0.8053808560178248+0.8192631432225903*I,0.7811564905356763-0.20519068931589737*I,40
0.5074616731860797,1.0161192000326158+0.7493874897106012*I,0.6475229394849575-0.22833345365665828*I,40
0.5760678130636545,1.0955497109940435+0.7166994861809678*I,0.5858484819876699-0.22338665876507605*I,40
0.7712973798327822,1.58539647827165+0.5594676402373021*I,0.37587511224185716-0.10114032432505543*I,40
0.573522452783811,1.0924995723831479+0.7179268487538345*I,0.5882334158890576-0.22376493428729122*I,40
0.7706417533979757,1.5800241864685238+0.5620864320503507*I,0.37668549111537697-0.1023133710700423*I,40
0.5426181743244833,1.0563042217778484+0.7327602253726374*I,0.6165810809160773-0.22709373308376973*I,40
0.19337536546761003,0.5643017489188578+0.8335405016013103*I,0.8761335842273704-0.156199524702052*I,40
0.35586821199408414,0.8322866647576013+0.8128941716373452*I,0.7671448745316485-0.20989241808719147*I,40
